Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
320,51.4798,-77.9355,17943.4,306.803,-0.524911,126.252,0.399826,-0.747669,-0.0144459
321,51.4862,-77.9493,17932.4,306.767,-0.525601,126.247,0.399997,-0.660865,-0.0143826
322,51.4927,-77.9632,17921.3,306.736,-0.526288,126.241,0.400169,-0.662504,-0.0143741
323,51.4991,-77.977,17910.3,306.704,-0.526974,126.236,0.400339,-0.696925,-0.0142258
324,51.5055,-77.9908,17899.3,306.671,-0.527653,126.23,0.400512,-0.722922,-0.014553
325,51.5119,-78.0047,17888.2,306.636,-0.528348,126.225,0.400682,-0.700607,-0.0142085
326,51.5183,-78.0186,17877.1,306.603,-0.529027,126.219,0.400853,-0.669691,-0.0143403
327,51.5247,-78.0324,17866,306.571,-0.529711,126.213,0.401027,-0.728479,-0.0145289
328,51.5311,-78.0463,17854.9,306.536,-0.530405,126.208,0.401196,-0.706059,-0.0141818
329,51.5375,-78.0602,17843.8,306.502,-0.531082,126.202,0.401367,-0.675013,-0.0143147
330,51.5439,-78.0741,17832.7,306.47,-0.531766,126.196,0.401538,-0.766933,-0.0143618
331,51.5503,-78.088,17821.6,306.434,-0.532451,126.191,0.401707,-0.711441,-0.0141548
332,51.5567,-78.1019,17810.4,306.4,-0.533127,126.185,0.401878,-0.680157,-0.0142889
333,51.5631,-78.1158,17799.2,306.367,-0.533809,126.179,0.402049,-0.772542,-0.0143362
334,51.5695,-78.1298,17788,306.33,-0.534494,126.174,0.402219,-0.683736,-0.0142719
335,51.5758,-78.1437,17776.8,306.298,-0.535175,126.168,0.402388,-0.71837,-0.0141186
336,51.5822,-78.1576,17765.6,306.263,-0.535849,126.162,0.402559,-0.778251,-0.0143101
337,51.5885,-78.1716,17754.4,306.226,-0.536533,126.156,0.402729,-0.688863,-0.0142458
338,51.5949,-78.1856,17743.1,306.193,-0.537213,126.15,0.402897,-0.723624,-0.0140913
339,51.6012,-78.1995,17731.9,306.159,-0.537886,126.145,0.403069,-0.750657,-0.01443
340,51.6076,-78.2135,17720.6,306.123,-0.538575,126.14,0.403242,-0.535876,-0.0144565
341,51.6139,-78.2275,17709.3,306.097,-0.539265,126.138,0.40342,-0.312614,-0.0149798
342,51.6202,-78.2415,17698,306.082,-0.53998,126.138,0.403603,-0.0310482,-0.0153041
343,51.6266,-78.2555,17686.7,306.081,-0.540711,126.139,0.403792,0.191477,-0.0158345
344,51.6329,-78.2695,17675.4,306.09,-0.541467,126.143,0.403983,0.531263,-0.0159602
345,51.6392,-78.2835,17664,306.115,-0.542229,126.149,0.404178,0.719446,-0.0163484
346,51.6456,-78.2974,17652.7,306.15,-0.54301,126.157,0.404379,1.03307,-0.0168319
347,51.6519,-78.3114,17641.3,306.199,-0.543813,126.167,0.40458,1.24588,-0.0168713
348,51.6583,-78.3254,17629.9,306.259,-0.544619,126.179,0.404786,1.52541,-0.01721
349,51.6646,-78.3394,17618.5,306.331,-0.54544,126.193,0.404993,1.77109,-0.0174016
350,51.671,-78.3533,17607,306.416,-0.546271,126.21,0.405203,2.10971,-0.017537
351,51.6774,-78.3673,17595.6,306.517,-0.547109,126.228,0.405411,2.19352,-0.0174877
352,51.6838,-78.3812,17584.1,306.621,-0.547944,126.246,0.405621,2.31028,-0.0175895
353,51.6902,-78.3951,17572.6,306.732,-0.548783,126.265,0.405833,2.33313,-0.0177502
354,51.6967,-78.409,17561.1,306.843,-0.549631,126.283,0.406043,2.2876,-0.0176084
355,51.7031,-78.4229,17549.6,306.952,-0.550472,126.301,0.406251,2.3361,-0.0174067
356,51.7096,-78.4367,17538.1,307.064,-0.551303,126.319,0.406462,2.26437,-0.0176265
357,51.7161,-78.4505,17526.5,307.172,-0.552144,126.337,0.406672,2.25266,-0.0176361
358,51.7226,-78.4644,17515,307.28,-0.552986,126.355,0.406883,2.24115,-0.0176448
359,51.7291,-78.4782,17503.4,307.387,-0.553829,126.373,0.407093,2.22966,-0.0176534
