Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
5044,44.7097,-66.9107,70000,212.774,0,1.46663,-0.552314,39.2,0
5045,44.6904,-66.9285,70000,213.638,0,1.39825,-0.552452,39.2,0
5046,44.6712,-66.9467,70000,214.502,0,1.33313,-0.552606,39.2,0
5047,44.6523,-66.9653,70000,215.366,0,1.27122,-0.552778,39.2,0
5048,44.6335,-66.9843,70000,216.23,0,1.21121,-0.552959,39.2,0
5049,44.615,-67.0037,70000,217.093,0,1.15439,-0.553186,39.2,0
5050,44.5967,-67.0235,70000,217.957,0,1.10001,-0.553413,39.2,0
5051,44.5786,-67.0436,70000,218.821,0,1.0481,-0.55367,39.2,0
5052,44.5607,-67.0641,70000,219.685,0,0.998588,-0.553936,39.2,0
5053,44.543,-67.085,70000,220.549,0,0.952107,-0.554233,39.2,0
5054,44.5256,-67.1063,70000,221.413,0,0.90733,-0.55456,39.2,0
5055,44.5084,-67.1279,70000,222.276,0,0.865484,-0.55489,39.2,0
5056,44.4914,-67.1499,70000,223.14,0,0.825932,-0.55526,39.2,0
5057,44.4747,-67.1722,70000,224.004,0,0.789261,-0.555652,39.2,0
5058,44.4582,-67.1948,70000,224.868,0,0.754157,-0.556068,39.2,0
5059,44.4419,-67.2178,70000,225.732,0,0.721867,-0.556506,39.2,0
5060,44.4259,-67.2412,70000,226.596,0,0.691716,-0.556969,39.2,0
5061,44.4102,-67.2648,70000,227.46,0,0.663683,-0.557466,39.2,0
5062,44.3947,-67.2888,70000,228.323,0,0.638349,-0.557977,39.2,0
5063,44.3794,-67.3131,70000,229.187,0,0.61441,-0.558523,39.2,0
5064,44.3645,-67.3378,70000,230.051,0,0.593128,-0.559095,39.2,0
5065,44.3498,-67.3627,70000,230.915,0,0.573803,-0.559693,39.2,0
5066,44.3353,-67.3879,70000,231.779,0,0.556422,-0.560327,39.2,0
5067,44.3212,-67.4134,70000,232.643,0,0.541586,-0.560988,39.2,0
5068,44.3073,-67.4392,70000,233.506,0,0.52796,-0.561668,39.2,0
5069,44.2937,-67.4653,70000,234.37,0,0.516822,-0.562385,39.2,0
5070,44.2804,-67.4917,70000,235.234,0,0.507481,-0.56313,39.2,0
5071,44.2674,-67.5184,70000,236.098,0,0.500552,-0.563914,39.2,0
5072,44.2546,-67.5453,70000,236.962,0,0.494705,-0.564727,39.2,0
5073,44.2422,-67.5724,70000,237.826,0,0.491203,-0.56557,39.2,0
5074,44.23,-67.5999,70000,238.69,0,0.489363,-0.566444,39.2,0
5075,44.2182,-67.6275,70000,239.553,0,0.489161,-0.567359,39.2,0
5076,44.2066,-67.6554,70000,240.417,0,0.491195,-0.568304,39.2,0
5077,44.1954,-67.6836,70000,241.281,0,0.494139,-0.569282,39.2,0
5078,44.1844,-67.7119,70000,242.145,0,0.499273,-0.570302,39.2,0
5079,44.1738,-67.7405,70000,243.009,0,0.50589,-0.571355,39.2,0
5080,44.1634,-67.7694,70000,243.873,0,0.513978,-0.572442,39.2,0
5081,44.1534,-67.7984,70000,244.736,0,0.524149,-0.573581,39.2,0
5082,44.1437,-67.8276,70000,245.6,0,0.535715,-0.574747,39.2,0
5083,44.1343,-67.857,70000,246.464,0,0.548641,-0.575956,39.2,0
5084,44.1253,-67.8866,70000,247.328,0,0.562894,-0.577202,39.2,0
5085,44.1165,-67.9164,70000,248.192,0,0.578439,-0.578485,39.2,0
5086,44.1081,-67.9464,70000,249.056,0,0.595906,-0.579813,39.2,0
5087,44.1,-67.9765,70000,249.92,0,0.6146,-0.581179,39.2,0
5088,44.0922,-68.0068,70000,250.783,0,0.6345,-0.582604,39.2,0
5089,44.0848,-68.0372,70000,251.647,0,0.655546,-0.584057,39.2,0
5090,44.0777,-68.0678,70000,252.511,0,0.678399,-0.58556,39.2,0
5091,44.0709,-68.0986,70000,253.375,0,0.702333,-0.587102,39.2,0
5092,44.0645,-68.1295,70000,254.239,0,0.72734,-0.588696,39.2,0
5093,44.0584,-68.1605,70000,255.103,0,0.753373,-0.590341,39.2,0
5094,44.0526,-68.1916,70000,255.966,0,0.781073,-0.592028,39.2,0
5095,44.0472,-68.2228,70000,256.83,0,0.809732,-0.593768,39.2,0
