Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,attitude_z_up
2926,0,59.7924,23.5286,67102.8,-2597,1046,3.1880.0000,-0.0011,2.7588,0,0,0,1,1
2927,0,59.8017,23.4827,67106,-2598,1044,3.2270.0000,-0.0012,2.7595,0,0,0,1,1
2928,0,59.811,23.4368,67109.2,-2599,1042,3.2660.0000,-0.0012,2.7602,0,0,0,1,1
2929,0,59.8202,23.3908,67112.5,-2599,1040,3.3040.0000,-0.0012,2.7609,0,0,0,1,1
2930,0,59.8295,23.3449,67115.8,-2600,1039,3.3390.0000,-0.0012,2.7615,0,0,0,1,1
2931,0,59.8387,23.2989,67119.2,-2601,1037,3.3730.0000,-0.0012,2.7622,0,0,0,1,1
2932,0,59.8479,23.2528,67122.6,-2602,1035,3.4060.0000,-0.0012,2.7629,0,0,0,1,1
2933,0,59.8571,23.2068,67126,-2602,1033,3.4360.0000,-0.0012,2.7636,0,0,0,1,1
2934,0,59.8663,23.1607,67129.4,-2603,1031,3.4650.0000,-0.0012,2.7643,0,0,0,1,1
2935,0,59.8754,23.1146,67132.9,-2604,1030,3.4930.0000,-0.0012,2.765,0,0,0,1,1
2936,0,59.8846,23.0684,67136.4,-2605,1028,3.5190.0000,-0.0013,2.7657,0,0,0,1,1
2937,0,59.8937,23.0223,67139.9,-2605,1026,3.5440.0000,-0.0013,2.7664,0,0,0,1,1
2938,0,59.9028,22.9761,67143.5,-2606,1024,3.5680.0000,-0.0013,2.7671,0,0,0,1,1
2939,0,59.9119,22.9299,67147.1,-2607,1022,3.5910.0000,-0.0013,2.7678,0,0,0,1,1
2940,0,59.921,22.8837,67150.7,-2607,1021,3.6130.0000,-0.0013,2.7685,0,0,0,1,1
2941,0,59.9301,22.8374,67154.3,-2608,1019,3.6350.0000,-0.0013,2.7692,0,0,0,1,1
2942,0,59.9391,22.7911,67158,-2609,1017,3.6550.0000,-0.0013,2.7699,0,0,0,1,1
2943,0,59.9482,22.7448,67161.6,-2610,1015,3.6750.0000,-0.0013,2.7706,0,0,0,1,1
2944,0,59.9572,22.6985,67165.3,-2610,1013,3.6920.0000,-0.0013,2.7713,0,0,0,1,1
2945,0,59.9662,22.6521,67169,-2611,1011,3.7070.0000,-0.0013,2.772,0,0,0,1,1
2946,0,59.9752,22.6057,67172.7,-2612,1010,3.720.0000,-0.0013,2.7727,0,0,0,1,1
2947,0,59.9841,22.5593,67176.4,-2612,1008,3.7320.0000,-0.0013,2.7734,0,0,0,1,1
2948,0,59.9931,22.5129,67180.2,-2613,1006,3.7410.0000,-0.0013,2.7741,0,0,0,1,1
2949,0,60.002,22.4664,67183.9,-2614,1004,3.7480.0000,-0.0013,2.7748,0,0,0,1,1
2950,0,60.0109,22.4199,67187.7,-2614,1002,3.7540.0000,-0.0013,2.7755,0,0,0,1,1
2951,0,60.0198,22.3734,67191.4,-2615,1000,3.7580.0000,-0.0013,2.7762,0,0,0,1,1
2952,0,60.0287,22.3269,67195.2,-2616,998.6,3.7610.0000,-0.0013,2.7769,0,0,0,1,1
2953,0,60.0376,22.2803,67199,-2617,996.8,3.7620.0000,-0.0013,2.7776,0,0,0,1,1
2954,0,60.0464,22.2338,67202.7,-2617,994.9,3.7620.0000,-0.0013,2.7783,0,0,0,1,1
2955,0,60.0553,22.1871,67206.5,-2618,993.1,3.760.0000,-0.0013,2.779,0,0,0,1,1
2956,0,60.0641,22.1405,67210.2,-2619,991.2,3.7580.0000,-0.0013,2.7797,0,0,0,1,1
2957,0,60.0729,22.0938,67214,-2619,989.4,3.7530.0000,-0.0013,2.7804,0,0,0,1,1
2958,0,60.0817,22.0472,67217.8,-2620,987.5,3.7460.0000,-0.0013,2.7811,0,0,0,1,1
2959,0,60.0905,22.0004,67221.5,-2621,985.7,3.7350.0000,-0.0013,2.7819,0,0,0,1,1
2960,0,60.0992,21.9537,67225.2,-2621,983.8,3.720.0000,-0.0013,2.7826,0,0,0,1,1
2961,0,60.1079,21.907,67229,-2622,982,3.7010.0000,-0.0013,2.7833,0,0,0,1,1
2962,0,60.1167,21.8602,67232.6,-2623,980.1,3.6770.0000,-0.0013,2.784,0,0,0,1,1
2963,0,60.1254,21.8134,67236.3,-2624,978.2,3.6490.0000,-0.0013,2.7847,0,0,0,1,1
2964,0,60.1341,21.7665,67239.9,-2624,976.4,3.6160.0000,-0.0013,2.7854,0,0,0,1,1
2965,0,60.1427,21.7197,67243.5,-2625,974.5,3.5770.0000,-0.0013,2.7861,0,0,0,1,1
2966,0,60.1514,21.6728,67247.1,-2626,972.6,3.5330.0000,-0.0013,2.7868,0,0,0,1,1
2967,0,60.16,21.6259,67250.6,-2626,970.8,3.4830.0000,-0.0012,2.7875,0,0,0,1,1
2968,0,60.1686,21.5789,67254,-2627,968.9,3.4270.0000,-0.0012,2.7882,0,0,0,1,1
2969,0,60.1772,21.532,67257.4,-2628,967,3.3640.0000,-0.0012,2.789,0,0,0,1,1
2970,0,60.1858,21.485,67260.8,-2628,965.2,3.2940.0000,-0.0012,2.7897,0,0,0,1,1
2971,0,60.1944,21.438,67264,-2629,963.3,3.220.0000,-0.0011,2.7904,0,0,0,1,1
2972,0,60.203,21.391,67267.2,-2630,961.4,3.1440.0000,-0.0011,2.7911,0,0,0,1,1
2973,0,60.2115,21.3439,67270.3,-2630,959.5,3.0650.0000,-0.0011,2.7918,0,0,0,1,1
2974,0,60.22,21.2968,67273.3,-2631,957.7,2.9840.0000,-0.0011,2.7925,0,0,0,1,1
2975,0,60.2285,21.2497,67276.3,-2632,955.8,2.9010.0000,-0.001,2.7932,0,0,0,1,1
2976,0,60.237,21.2026,67279.2,-2633,953.9,2.8140.0000,-0.001,2.794,0,0,0,1,1
2977,0,60.2455,21.1554,67281.9,-2633,952,2.7240.0000,-0.001,2.7947,0,0,0,1,1
2978,0,60.2539,21.1083,67284.6,-2634,950.1,2.6310.0000,-0.0009,2.7954,0,0,0,1,1
2979,0,60.2624,21.0611,67287.2,-2635,948.2,2.5340.0000,-0.0009,2.7961,0,0,0,1,1
2980,0,60.2708,21.0138,67289.7,-2635,946.3,2.4330.0000,-0.0009,2.7968,0,0,0,1,1
2981,0,60.2792,20.9666,67292,-2636,944.4,2.3280.0000,-0.0008,2.7975,0,0,0,1,1
2982,0,60.2876,20.9193,67294.3,-2637,942.6,2.2180.0000,-0.0008,2.7983,0,0,0,1,1
2983,0,60.296,20.872,67296.5,-2637,940.7,2.1030.0000,-0.0008,2.799,0,0,0,1,1
2984,0,60.3043,20.8247,67298.5,-2638,938.8,1.9830.0000,-0.0007,2.7997,0,0,0,1,1
2985,0,60.3126,20.7773,67300.4,-2639,936.9,1.8610.0000,-0.0007,2.8004,0,0,0,1,1
2986,0,60.321,20.73,67302.2,-2639,935,1.7390.0000,-0.0006,2.8011,0,0,0,1,1
2987,0,60.3293,20.6826,67303.9,-2640,933.1,1.6170.0000,-0.0006,2.8019,0,0,0,1,1
2988,0,60.3376,20.6352,67305.5,-2641,931.2,1.4940.0000,-0.0005,2.8026,0,0,0,1,1
2989,0,60.3458,20.5877,67306.9,-2641,929.3,1.370.0000,-0.0005,2.8033,0,0,0,1,1
2990,0,60.3541,20.5402,67308.2,-2642,927.3,1.2450.0000,-0.0004,2.804,0,0,0,1,1
2991,0,60.3623,20.4928,67309.4,-2643,925.4,1.1190.0000,-0.0004,2.8047,0,0,0,1,1
2992,0,60.3705,20.4452,67310.5,-2643,923.5,0.9910.0000,-0.0004,2.8055,0,0,0,1,1
2993,0,60.3787,20.3977,67311.4,-2644,921.6,0.86150.0000,-0.0003,2.8062,0,0,0,1,1
2994,0,60.3869,20.3501,67312.2,-2645,919.7,0.72990.0000,-0.0003,2.8069,0,0,0,1,1
2995,0,60.3951,20.3026,67312.8,-2645,917.8,0.59590.0000,-0.0002,2.8076,0,0,0,1,1
2996,0,60.4032,20.2549,67313.4,-2646,915.9,0.45950.0000,-0.0002,2.8084,0,0,0,1,1
2997,0,60.4114,20.2073,67313.7,-2647,914,0.32020.0000,-0.0001,2.8091,0,0,0,1,1
2998,0,60.4195,20.1596,67314,-2647,912,0.1780.0000,-0.0001,2.8098,0,0,0,1,1
2999,0,60.4276,20.112,67314.1,-2648,910.1,0.035560.0000,0,2.8105,0,0,0,1,1
3000,0,60.4357,20.0643,67314.1,-2649,908.2,-0.10480.0000,0,2.8113,0,0,0,1,1
3001,0,60.4437,20.0165,67313.9,-2649,906.3,-0.24330.0000,0.0001,2.812,0,0,0,1,1
3002,0,60.4518,19.9688,67313.6,-2650,904.3,-0.38030.0000,0.0001,2.8127,0,0,0,1,1
3003,0,60.4598,19.921,67313.1,-2651,902.4,-0.51590.0000,0.0002,2.8134,0,0,0,1,1
3004,0,60.4678,19.8732,67312.6,-2651,900.5,-0.65040.0000,0.0002,2.8142,0,0,0,1,1
3005,0,60.4758,19.8254,67311.8,-2652,898.6,-0.7840.0000,0.0003,2.8149,0,0,0,1,1
3006,0,60.4838,19.7775,67311,-2653,896.6,-0.91710.0000,0.0003,2.8156,0,0,0,1,1
3007,0,60.4918,19.7296,67310,-2653,894.7,-1.050.0000,0.0004,2.8164,0,0,0,1,1
3008,0,60.4997,19.6817,67308.9,-2654,892.8,-1.1820.0000,0.0004,2.8171,0,0,0,1,1
3009,0,60.5076,19.6338,67307.6,-2655,890.8,-1.3150.0000,0.0005,2.8178,0,0,0,1,1
3010,0,60.5155,19.5859,67306.2,-2655,888.9,-1.4480.0000,0.0005,2.8185,0,0,0,1,1
3011,0,60.5234,19.5379,67304.7,-2656,886.9,-1.5820.0000,0.0006,2.8193,0,0,0,1,1
3012,0,60.5313,19.4899,67303.1,-2656,885,-1.7170.0000,0.0006,2.82,0,0,0,1,1
3013,0,60.5392,19.4419,67301.3,-2657,883.1,-1.850.0000,0.0007,2.8207,0,0,0,1,1
3014,0,60.547,19.3939,67299.4,-2658,881.1,-1.9780.0000,0.0007,2.8215,0,0,0,1,1
3015,0,60.5548,19.3458,67297.4,-2658,879.2,-2.1010.0000,0.0008,2.8222,0,0,0,1,1
3016,0,60.5626,19.2977,67295.2,-2659,877.2,-2.2210.0000,0.0008,2.8229,0,0,0,1,1
3017,0,60.5704,19.2496,67292.9,-2660,875.3,-2.3380.0000,0.0008,2.8237,0,0,0,1,1
3018,0,60.5782,19.2015,67290.5,-2660,873.3,-2.4510.0000,0.0009,2.8244,0,0,0,1,1
3019,0,60.586,19.1533,67288,-2661,871.4,-2.560.0000,0.0009,2.8251,0,0,0,1,1
3020,0,60.5937,19.1052,67285.4,-2662,869.4,-2.6670.0000,0.001,2.8259,0,0,0,1,1
3021,0,60.6014,19.057,67282.7,-2662,867.4,-2.7720.0000,0.001,2.8266,0,0,0,1,1
3022,0,60.6091,19.0087,67279.9,-2663,865.5,-2.8740.0000,0.001,2.8273,0,0,0,1,1
3023,0,60.6168,18.9605,67276.9,-2664,863.5,-2.9740.0000,0.0011,2.8281,0,0,0,1,1
3024,0,60.6245,18.9122,67273.9,-2664,861.6,-3.0720.0000,0.0011,2.8288,0,0,0,1,1
3025,0,60.6321,18.8639,67270.8,-2665,859.6,-3.1680.0000,0.0011,2.8296,0,0,0,1,1
3026,0,60.6398,18.8156,67267.6,-2665,857.6,-3.2640.0000,0.0012,2.8303,0,0,0,1,1
3027,0,60.6474,18.7673,67264.3,-2666,855.7,-3.3540.0000,0.0012,2.831,0,0,0,1,1
3028,0,60.655,18.7189,67260.9,-2667,853.7,-3.4370.0000,0.0012,2.8318,0,0,0,1,1
3029,0,60.6625,18.6705,67257.4,-2667,851.7,-3.5140.0000,0.0013,2.8325,0,0,0,1,1
3030,0,60.6701,18.6221,67253.8,-2668,849.8,-3.5850.0000,0.0013,2.8332,0,0,0,1,1
3031,0,60.6777,18.5737,67250.2,-2669,847.8,-3.650.0000,0.0013,2.834,0,0,0,1,1
3032,0,60.6852,18.5253,67246.6,-2669,845.8,-3.7090.0000,0.0013,2.8347,0,0,0,1,1
3033,0,60.6927,18.4768,67242.8,-2670,843.8,-3.7620.0000,0.0013,2.8355,0,0,0,1,1
3034,0,60.7002,18.4283,67239,-2670,841.9,-3.810.0000,0.0014,2.8362,0,0,0,1,1
3035,0,60.7077,18.3798,67235.2,-2671,839.9,-3.8540.0000,0.0014,2.8369,0,0,0,1,1
3036,0,60.7151,18.3312,67231.3,-2672,837.9,-3.8930.0000,0.0014,2.8377,0,0,0,1,1
3037,0,60.7226,18.2827,67227.4,-2672,835.9,-3.9270.0000,0.0014,2.8384,0,0,0,1,1
3038,0,60.73,18.2341,67223.5,-2673,834,-3.9580.0000,0.0014,2.8392,0,0,0,1,1
3039,0,60.7374,18.1855,67219.5,-2674,832,-3.9840.0000,0.0014,2.8399,0,0,0,1,1
3040,0,60.7448,18.1368,67215.5,-2674,830,-4.0070.0000,0.0014,2.8406,0,0,0,1,1
3041,0,60.7521,18.0882,67211.5,-2675,828,-4.0230.0000,0.0014,2.8414,0,0,0,1,1
3042,0,60.7595,18.0395,67207.4,-2675,826,-4.030.0000,0.0014,2.8421,0,0,0,1,1
3043,0,60.7668,17.9908,67203.4,-2676,824,-4.0270.0000,0.0014,2.8429,0,0,0,1,1
3044,0,60.7741,17.9421,67199.4,-2677,822,-4.0160.0000,0.0014,2.8436,0,0,0,1,1
3045,0,60.7814,17.8933,67195.4,-2677,820,-3.9970.0000,0.0014,2.8444,0,0,0,1,1
3046,0,60.7887,17.8446,67191.4,-2678,818,-3.970.0000,0.0014,2.8451,0,0,0,1,1
3047,0,60.796,17.7958,67187.5,-2678,816,-3.9350.0000,0.0014,2.8459,0,0,0,1,1
3048,0,60.8032,17.747,67183.6,-2679,814,-3.8930.0000,0.0014,2.8466,0,0,0,1,1
3049,0,60.8105,17.6982,67179.7,-2680,812,-3.8430.0000,0.0014,2.8473,0,0,0,1,1
3050,0,60.8177,17.6493,67175.9,-2680,810,-3.7870.0000,0.0014,2.8481,0,0,0,1,1
3051,0,60.8249,17.6004,67172.1,-2681,808,-3.7250.0000,0.0013,2.8488,0,0,0,1,1
3052,0,60.832,17.5515,67168.4,-2681,806,-3.6560.0000,0.0013,2.8496,0,0,0,1,1
3053,0,60.8392,17.5026,67164.8,-2682,804,-3.5820.0000,0.0013,2.8503,0,0,0,1,1
3054,0,60.8463,17.4537,67161.2,-2683,802,-3.5020.0000,0.0013,2.8511,0,0,0,1,1
3055,0,60.8534,17.4047,67157.8,-2683,800,-3.4120.0000,0.0012,2.8518,0,0,0,1,1
3056,0,60.8606,17.3557,67154.4,-2684,798,-3.3110.0000,0.0012,2.8526,0,0,0,1,1
3057,0,60.8676,17.3067,67151.2,-2684,796,-3.1990.0000,0.0011,2.8533,0,0,0,1,1
3058,0,60.8747,17.2577,67148,-2685,794,-3.0770.0000,0.0011,2.8541,0,0,0,1,1
3059,0,60.8818,17.2086,67145,-2686,792,-2.9440.0000,0.0011,2.8548,0,0,0,1,1
3060,0,60.8888,17.1595,67142.2,-2686,790,-2.8010.0000,0.001,2.8556,0,0,0,1,1
3061,0,60.8958,17.1105,67139.4,-2687,788,-2.6490.0000,0.0009,2.8563,0,0,0,1,1
3062,0,60.9028,17.0613,67136.9,-2687,785.9,-2.4870.0000,0.0009,2.8571,0,0,0,1,1
3063,0,60.9098,17.0122,67134.5,-2688,783.9,-2.3170.0000,0.0008,2.8578,0,0,0,1,1
3064,0,60.9167,16.963,67132.2,-2689,781.9,-2.1380.0000,0.0008,2.8586,0,0,0,1,1
3065,0,60.9237,16.9139,67130.2,-2689,779.9,-1.9510.0000,0.0007,2.8593,0,0,0,1,1
3066,0,60.9306,16.8647,67128.3,-2690,777.9,-1.7560.0000,0.0006,2.8601,0,0,0,1,1
3067,0,60.9375,16.8154,67126.7,-2690,775.8,-1.5530.0000,0.0006,2.8608,0,0,0,1,1
3068,0,60.9444,16.7662,67125.2,-2691,773.8,-1.3430.0000,0.0005,2.8616,0,0,0,1,1
3069,0,60.9513,16.7169,67124,-2692,771.8,-1.1230.0000,0.0004,2.8623,0,0,0,1,1
3070,0,60.9581,16.6676,67123,-2692,769.8,-0.89290.0000,0.0003,2.8631,0,0,0,1,1
3071,0,60.9649,16.6183,67122.2,-2693,767.7,-0.65320.0000,0.0002,2.8638,0,0,0,1,1
3072,0,60.9718,16.569,67121.7,-2693,765.7,-0.40490.0000,0.0001,2.8646,0,0,0,1,1
3073,0,60.9786,16.5196,67121.5,-2694,763.7,-0.14910.0000,0.0001,2.8654,0,0,0,1,1
3074,0,60.9853,16.4703,67121.5,-2694,761.6,0.11330.0000,0,2.8661,0,0,0,1,1
3075,0,60.9921,16.4209,67121.7,-2695,759.6,0.38130.0000,-0.0001,2.8669,0,0,0,1,1
3076,0,60.9988,16.3715,67122.2,-2696,757.6,0.6540.0000,-0.0002,2.8676,0,0,0,1,1
3077,0,61.0056,16.322,67123,-2696,755.5,0.93030.0000,-0.0003,2.8684,0,0,0,1,1
3078,0,61.0123,16.2726,67124.1,-2697,753.5,1.2090.0000,-0.0004,2.8691,0,0,0,1,1
3079,0,61.019,16.2231,67125.4,-2697,751.5,1.490.0000,-0.0005,2.8699,0,0,0,1,1
3080,0,61.0256,16.1736,67127,-2698,749.4,1.7720.0000,-0.0006,2.8706,0,0,0,1,1
3081,0,61.0323,16.1241,67128.9,-2698,747.4,2.0540.0000,-0.0007,2.8714,0,0,0,1,1
3082,0,61.0389,16.0745,67131.1,-2699,745.4,2.3340.0000,-0.0008,2.8721,0,0,0,1,1
3083,0,61.0455,16.025,67133.6,-2700,743.3,2.6130.0000,-0.0009,2.8729,0,0,0,1,1
3084,0,61.0521,15.9754,67136.3,-2700,741.3,2.8920.0000,-0.001,2.8737,0,0,0,1,1
3085,0,61.0587,15.9258,67139.3,-2701,739.2,3.1690.0000,-0.0011,2.8744,0,0,0,1,1
3086,0,61.0653,15.8762,67142.7,-2701,737.2,3.4450.0000,-0.0012,2.8752,0,0,0,1,1
3087,0,61.0718,15.8265,67146.2,-2702,735.2,3.720.0000,-0.0013,2.8759,0,0,0,1,1
3088,0,61.0784,15.7769,67150.1,-2702,733.1,3.9940.0000,-0.0014,2.8767,0,0,0,1,1
3089,0,61.0849,15.7272,67154.2,-2703,731.1,4.2660.0000,-0.0015,2.8774,0,0,0,1,1
3090,0,61.0914,15.6775,67158.6,-2703,729,4.5360.0000,-0.0016,2.8782,0,0,0,1,1
3091,0,61.0978,15.6278,67163.3,-2704,727,4.8050.0000,-0.0017,2.8789,0,0,0,1,1
3092,0,61.1043,15.578,67168.2,-2705,724.9,5.0720.0000,-0.0018,2.8797,0,0,0,1,1
3093,0,61.1107,15.5283,67173.4,-2705,722.9,5.3370.0000,-0.0019,2.8805,0,0,0,1,1
3094,0,61.1171,15.4785,67178.9,-2706,720.8,5.6010.0000,-0.002,2.8812,0,0,0,1,1
3095,0,61.1235,15.4287,67184.6,-2706,718.8,5.8620.0000,-0.0021,2.882,0,0,0,1,1
3096,0,61.1299,15.3788,67190.6,-2707,716.7,6.1210.0000,-0.0022,2.8827,0,0,0,1,1
3097,0,61.1363,15.329,67196.9,-2707,714.7,6.3760.0000,-0.0023,2.8835,0,0,0,1,1
3098,0,61.1426,15.2791,67203.4,-2708,712.6,6.6270.0000,-0.0024,2.8842,0,0,0,1,1
3099,0,61.1489,15.2292,67210.1,-2708,710.6,6.8730.0000,-0.0025,2.885,0,0,0,1,1
3100,0,61.1553,15.1793,67217.1,-2709,708.5,7.1150.0000,-0.0025,2.8858,0,0,0,1,1
3101,0,61.1615,15.1294,67224.4,-2709,706.5,7.3520.0000,-0.0026,2.8865,0,0,0,1,1
3102,0,61.1678,15.0795,67231.8,-2710,704.4,7.5850.0000,-0.0027,2.8873,0,0,0,1,1
3103,0,61.1741,15.0295,67239.5,-2710,702.4,7.8130.0000,-0.0028,2.888,0,0,0,1,1
3104,0,61.1803,14.9795,67247.5,-2711,700.3,8.0360.0000,-0.0029,2.8888,0,0,0,1,1
3105,0,61.1865,14.9295,67255.6,-2712,698.3,8.2540.0000,-0.0029,2.8895,0,0,0,1,1
3106,0,61.1927,14.8795,67264,-2712,696.2,8.4680.0000,-0.003,2.8903,0,0,0,1,1
3107,0,61.1989,14.8295,67272.5,-2713,694.2,8.6770.0000,-0.0031,2.8911,0,0,0,1,1
3108,0,61.2051,14.7794,67281.3,-2713,692.1,8.8810.0000,-0.0032,2.8918,0,0,0,1,1
3109,0,61.2112,14.7293,67290.3,-2714,690.1,9.0790.0000,-0.0032,2.8926,0,0,0,1,1
3110,0,61.2173,14.6792,67299.5,-2714,688,9.2730.0000,-0.0033,2.8933,0,0,0,1,1
3111,0,61.2234,14.6291,67308.8,-2715,685.9,9.460.0000,-0.0034,2.8941,0,0,0,1,1
3112,0,61.2295,14.579,67318.4,-2715,683.9,9.640.0000,-0.0034,2.8948,0,0,0,1,1
3113,0,61.2356,14.5288,67328.1,-2716,681.8,9.8120.0000,-0.0035,2.8956,0,0,0,1,1
3114,0,61.2416,14.4786,67338,-2716,679.8,9.9780.0000,-0.0036,2.8964,0,0,0,1,1
3115,0,61.2477,14.4284,67348.1,-2717,677.7,10.140.0000,-0.0036,2.8971,0,0,0,1,1
3116,0,61.2537,14.3782,67358.3,-2717,675.7,10.290.0000,-0.0037,2.8979,0,0,0,1,1
3117,0,61.2597,14.328,67368.6,-2718,673.6,10.430.0000,-0.0037,2.8986,0,0,0,1,1
3118,0,61.2657,14.2777,67379.1,-2718,671.5,10.570.0000,-0.0038,2.8994,0,0,0,1,1
3119,0,61.2716,14.2275,67389.8,-2719,669.5,10.70.0000,-0.0038,2.9002,0,0,0,1,1
3120,0,61.2776,14.1772,67400.5,-2719,667.4,10.820.0000,-0.0039,2.9009,0,0,0,1,1
3121,0,61.2835,14.1269,67411.4,-2720,665.3,10.940.0000,-0.0039,2.9017,0,0,0,1,1
3122,0,61.2894,14.0765,67422.4,-2720,663.3,11.050.0000,-0.0039,2.9024,0,0,0,1,1
3123,0,61.2953,14.0262,67433.5,-2721,661.2,11.150.0000,-0.004,2.9032,0,0,0,1,1
3124,0,61.3012,13.9758,67444.7,-2721,659.1,11.240.0000,-0.004,2.904,0,0,0,1,1
3125,0,61.307,13.9254,67456,-2722,657.1,11.330.0000,-0.004,2.9047,0,0,0,1,1
3126,0,61.3128,13.875,67467.3,-2722,655,11.410.0000,-0.0041,2.9055,0,0,0,1,1
3127,0,61.3187,13.8246,67478.8,-2723,652.9,11.480.0000,-0.0041,2.9062,0,0,0,1,1
3128,0,61.3245,13.7742,67490.3,-2723,650.9,11.540.0000,-0.0041,2.907,0,0,0,1,1
3129,0,61.3302,13.7237,67501.9,-2724,648.8,11.590.0000,-0.0041,2.9077,0,0,0,1,1
3130,0,61.336,13.6733,67513.5,-2724,646.7,11.630.0000,-0.0042,2.9085,0,0,0,1,1
3131,0,61.3417,13.6228,67525.1,-2725,644.7,11.660.0000,-0.0042,2.9093,0,0,0,1,1
3132,0,61.3474,13.5722,67536.8,-2725,642.6,11.690.0000,-0.0042,2.91,0,0,0,1,1
3133,0,61.3531,13.5217,67548.5,-2726,640.5,11.710.0000,-0.0042,2.9108,0,0,0,1,1
3134,0,61.3588,13.4712,67560.2,-2726,638.5,11.720.0000,-0.0042,2.9115,0,0,0,1,1
3135,0,61.3645,13.4206,67571.9,-2727,636.4,11.720.0000,-0.0042,2.9123,0,0,0,1,1
3136,0,61.3701,13.37,67583.7,-2727,634.3,11.720.0000,-0.0042,2.9131,0,0,0,1,1
3137,0,61.3758,13.3194,67595.4,-2728,632.2,11.710.0000,-0.0042,2.9138,0,0,0,1,1
3138,0,61.3814,13.2688,67607.1,-2728,630.2,11.690.0000,-0.0042,2.9146,0,0,0,1,1
3139,0,61.387,13.2182,67618.7,-2729,628.1,11.660.0000,-0.0042,2.9153,0,0,0,1,1
3140,0,61.3926,13.1675,67630.4,-2729,626,11.620.0000,-0.0041,2.9161,0,0,0,1,1
3141,0,61.3981,13.1168,67642,-2730,623.9,11.570.0000,-0.0041,2.9169,0,0,0,1,1
3142,0,61.4036,13.0661,67653.5,-2730,621.9,11.510.0000,-0.0041,2.9176,0,0,0,1,1
3143,0,61.4092,13.0154,67665,-2731,619.8,11.450.0000,-0.0041,2.9184,0,0,0,1,1
3144,0,61.4147,12.9647,67676.4,-2731,617.7,11.370.0000,-0.0041,2.9192,0,0,0,1,1
3145,0,61.4201,12.914,67687.7,-2731,615.6,11.290.0000,-0.004,2.9199,0,0,0,1,1
3146,0,61.4256,12.8632,67699,-2732,613.5,11.20.0000,-0.004,2.9207,0,0,0,1,1
3147,0,61.4311,12.8124,67710.1,-2732,611.4,11.110.0000,-0.004,2.9214,0,0,0,1,1
3148,0,61.4365,12.7616,67721.2,-2733,609.4,110,-0.0039,2.9222,0,0,0,1,1
3149,0,61.4419,12.7108,67732.1,-2733,607.3,10.890.0000,-0.0039,2.923,0,0,0,1,1
3150,0,61.4473,12.66,67743,-2734,605.2,10.770.0000,-0.0038,2.9237,0,0,0,1,1
3151,0,61.4526,12.6091,67753.7,-2734,603.1,10.640.0000,-0.0038,2.9245,0,0,0,1,1
3152,0,61.458,12.5583,67764.3,-2735,601,10.510.0000,-0.0038,2.9253,0,0,0,1,1
3153,0,61.4633,12.5074,67774.7,-2735,598.9,10.370.0000,-0.0037,2.926,0,0,0,1,1
3154,0,61.4686,12.4565,67785,-2736,596.8,10.220.0000,-0.0036,2.9268,0,0,0,1,1
3155,0,61.4739,12.4056,67795.1,-2736,594.8,10.060.0000,-0.0036,2.9275,0,0,0,1,1
3156,0,61.4792,12.3546,67805.1,-2737,592.7,9.8980.0000,-0.0035,2.9283,0,0,0,1,1
3157,0,61.4845,12.3037,67814.9,-2737,590.6,9.7260.0000,-0.0035,2.9291,0,0,0,1,1
3158,0,61.4897,12.2527,67824.5,-2737,588.5,9.5470.0000,-0.0034,2.9298,0,0,0,1,1
3159,0,61.4949,12.2017,67834,-2738,586.4,9.3610.0000,-0.0033,2.9306,0,0,0,1,1
3160,0,61.5001,12.1507,67843.3,-2738,584.3,9.1690.0000,-0.0033,2.9314,0,0,0,1,1
3161,0,61.5053,12.0997,67852.3,-2739,582.2,8.970.0000,-0.0032,2.9321,0,0,0,1,1
3162,0,61.5105,12.0487,67861.2,-2739,580.1,8.7660.0000,-0.0031,2.9329,0,0,0,1,1
3163,0,61.5156,11.9976,67869.9,-2740,578,8.5560.0000,-0.0031,2.9337,0,0,0,1,1
3164,0,61.5208,11.9465,67878.3,-2740,575.9,8.3420.0000,-0.003,2.9344,0,0,0,1,1
3165,0,61.5259,11.8954,67886.6,-2741,573.8,8.1220.0000,-0.0029,2.9352,0,0,0,1,1
3166,0,61.531,11.8443,67894.6,-2741,571.7,7.8970.0000,-0.0028,2.936,0,0,0,1,1
3167,0,61.536,11.7932,67902.4,-2741,569.6,7.6670.0000,-0.0027,2.9367,0,0,0,1,1
3168,0,61.5411,11.7421,67909.9,-2742,567.5,7.430.0000,-0.0027,2.9375,0,0,0,1,1
3169,0,61.5461,11.6909,67917.2,-2742,565.4,7.1880.0000,-0.0026,2.9383,0,0,0,1,1
3170,0,61.5511,11.6398,67924.3,-2743,563.3,6.940.0000,-0.0025,2.939,0,0,0,1,1
3171,0,61.5561,11.5886,67931.1,-2743,561.2,6.6880.0000,-0.0024,2.9398,0,0,0,1,1
3172,0,61.5611,11.5374,67937.6,-2744,559,6.4310.0000,-0.0023,2.9406,0,0,0,1,1
3173,0,61.5661,11.4862,67943.9,-2744,556.9,6.170.0000,-0.0022,2.9414,0,0,0,1,1
3174,0,61.571,11.4349,67950,-2744,554.8,5.9050.0000,-0.0021,2.9421,0,0,0,1,1
3175,0,61.5759,11.3837,67955.7,-2745,552.7,5.6360.0000,-0.002,2.9429,0,0,0,1,1
