Time,F_1_Latitude,F_1_Longitude,F_2_Latitude,F_2_Longitude
897,50.3691,-63.4413,50.3688,-63.4408,50.3691,-63.4413,50.3688,-63.4409
898,50.4063,-63.4624,50.406,-63.4619,50.4063,-63.4624,50.406,-63.462
899,50.4435,-63.4835,50.4431,-63.483,50.4435,-63.4835,50.4431,-63.483
900,50.4807,-63.5044,50.4803,-63.504,50.4807,-63.5045,50.4803,-63.504
901,50.5179,-63.5253,50.5176,-63.5249,50.5179,-63.5254,50.5176,-63.5249
902,50.5551,-63.5462,50.5548,-63.5457,50.5551,-63.5462,50.5548,-63.5457
903,50.5924,-63.5669,50.5921,-63.5665,50.5924,-63.567,50.5921,-63.5665
904,50.6297,-63.5876,50.6293,-63.5872,50.6297,-63.5877,50.6293,-63.5872
905,50.667,-63.6083,50.6666,-63.6078,50.667,-63.6083,50.6666,-63.6078
906,50.7043,-63.6288,50.704,-63.6284,50.7043,-63.6289,50.704,-63.6284
907,50.7416,-63.6493,50.7413,-63.6488,50.7416,-63.6494,50.7413,-63.6489
908,50.779,-63.6697,50.7787,-63.6693,50.779,-63.6698,50.7787,-63.6693
909,50.8163,-63.6901,50.816,-63.6896,50.8163,-63.6901,50.816,-63.6896
910,50.8537,-63.7104,50.8534,-63.7099,50.8537,-63.7104,50.8534,-63.7099
911,50.8912,-63.7306,50.8908,-63.7301,50.8912,-63.7306,50.8908,-63.7301
912,50.9286,-63.7507,50.9283,-63.7503,50.9286,-63.7508,50.9283,-63.7503
913,50.966,-63.7708,50.9657,-63.7704,50.966,-63.7709,50.9657,-63.7704
914,51.0035,-63.7908,51.0032,-63.7904,51.0035,-63.7909,51.0032,-63.7904
915,51.041,-63.8108,51.0407,-63.8103,51.041,-63.8108,51.0407,-63.8103
916,51.0785,-63.8306,51.0782,-63.8302,51.0785,-63.8307,51.0782,-63.8302
917,51.116,-63.8504,51.1157,-63.8499,51.116,-63.8504,51.1157,-63.85
918,51.1535,-63.8701,51.1532,-63.8697,51.1535,-63.8702,51.1532,-63.8697
919,51.1911,-63.8898,51.1908,-63.8893,51.1911,-63.8898,51.1908,-63.8893
920,51.2287,-63.9094,51.2284,-63.9089,51.2287,-63.9094,51.2284,-63.9089
921,51.2663,-63.9289,51.2659,-63.9284,51.2663,-63.9289,51.2659,-63.9284
922,51.3039,-63.9483,51.3036,-63.9478,51.3039,-63.9483,51.3036,-63.9479
923,51.3415,-63.9677,51.3412,-63.9672,51.3415,-63.9677,51.3412,-63.9672
924,51.3791,-63.987,51.3788,-63.9865,51.3791,-63.987,51.3788,-63.9865
925,51.4168,-64.0062,51.4165,-64.0057,51.4168,-64.0062,51.4165,-64.0057
926,51.4545,-64.0253,51.4542,-64.0249,51.4545,-64.0254,51.4542,-64.0249
927,51.4922,-64.0444,51.4919,-64.0439,51.4922,-64.0444,51.4919,-64.044
928,51.5299,-64.0634,51.5296,-64.0629,51.5299,-64.0634,51.5296,-64.0629
929,51.5676,-64.0823,51.5673,-64.0818,51.5676,-64.0823,51.5673,-64.0819
930,51.6054,-64.1012,51.6051,-64.1007,51.6054,-64.1012,51.6051,-64.1007
931,51.6432,-64.1199,51.6429,-64.1194,51.6432,-64.1199,51.6429,-64.1195
932,51.681,-64.1386,51.6806,-64.1381,51.681,-64.1386,51.6806,-64.1382
933,51.7188,-64.1572,51.7184,-64.1567,51.7188,-64.1573,51.7184,-64.1568
934,51.7566,-64.1758,51.7563,-64.1753,51.7566,-64.1758,51.7563,-64.1753
