Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
4985,46.2007,-66.2583,70000,163.069,0,8.75173,-0.57606,39.2,0
4986,46.1785,-66.2488,70000,163.933,0,8.48576,-0.576263,39.2,0
4987,46.1563,-66.2398,70000,164.797,0,8.22216,-0.576437,39.2,0
4988,46.1339,-66.2313,70000,165.661,0,7.9623,-0.576583,39.2,0
4989,46.1115,-66.2233,70000,166.525,0,7.70557,-0.576701,39.2,0
4990,46.089,-66.2158,70000,167.389,0,7.45203,-0.576793,39.2,0
4991,46.0664,-66.2087,70000,168.252,0,7.20238,-0.576859,39.2,0
4992,46.0438,-66.2022,70000,169.116,0,6.956,-0.5769,39.2,0
4993,46.0211,-66.1962,70000,169.98,0,6.71226,-0.57692,39.2,0
4994,45.9983,-66.1906,70000,170.844,0,6.47334,-0.576927,39.2,0
4995,45.9754,-66.1856,70000,171.708,0,6.23699,-0.576902,39.2,0
4996,45.9526,-66.181,70000,172.572,0,6.00416,-0.576869,39.2,0
4997,45.9296,-66.177,70000,173.436,0,5.77532,-0.576805,39.2,0
4998,45.9067,-66.1734,70000,174.299,0,5.55004,-0.576724,39.2,0
4999,45.8837,-66.1704,70000,175.163,0,5.32824,-0.576637,39.2,0
5000,45.8606,-66.1679,70000,176.027,0,5.1106,-0.576533,39.2,0
5001,45.8376,-66.1658,70000,176.891,0,4.89579,-0.576414,39.2,0
5002,45.8145,-66.1643,70000,177.755,0,4.68517,-0.576282,39.2,0
5003,45.7914,-66.1632,70000,178.619,0,4.47809,-0.576137,39.2,0
5004,45.7683,-66.1627,70000,179.482,0,4.27455,-0.57598,39.2,0
5005,45.7452,-66.1626,70000,180.346,0,4.07522,-0.575812,39.2,0
5006,45.7221,-66.1631,70000,181.21,0,3.87878,-0.575626,39.2,0
5007,45.699,-66.164,70000,182.074,0,3.68663,-0.57545,39.2,0
5008,45.6759,-66.1655,70000,182.938,0,3.49796,-0.575257,39.2,0
5009,45.6529,-66.1674,70000,183.802,0,3.31351,-0.575056,39.2,0
5010,45.6298,-66.1698,70000,184.666,0,3.13201,-0.57486,39.2,0
5011,45.6068,-66.1728,70000,185.529,0,2.9547,-0.574659,39.2,0
5012,45.5838,-66.1762,70000,186.393,0,2.78087,-0.574435,39.2,0
5013,45.5609,-66.1801,70000,187.257,0,2.61061,-0.574227,39.2,0
5014,45.538,-66.1845,70000,188.121,0,2.44386,-0.574018,39.2,0
5015,45.5151,-66.1894,70000,188.985,0,2.28126,-0.573807,39.2,0
5016,45.4924,-66.1948,70000,189.849,0,2.12215,-0.573595,39.2,0
5017,45.4696,-66.2007,70000,190.712,0,1.96649,-0.573385,39.2,0
5018,45.447,-66.2071,70000,191.576,0,1.81428,-0.573176,39.2,0
5019,45.4244,-66.2139,70000,192.44,0,1.6655,-0.572959,39.2,0
5020,45.4018,-66.2213,70000,193.304,0,1.52081,-0.572766,39.2,0
5021,45.3794,-66.2291,70000,194.168,0,1.37948,-0.572565,39.2,0
5022,45.357,-66.2374,70000,195.032,0,1.24151,-0.57237,39.2,0
